seq_name	tax_name	percent
67da37a27427f41e9a28d4bcd418445b	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas kerstersii	100.0
67e8859e108281ee7971084bfa759522	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Lachnoclostridium;[Clostridium] symbiosum	97.628
67f6982129b0cfa2701ba10ba7374308	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Lachnoclostridium;Lachnoclostridium edouardi	93.651
67fb39cb5548179a6090bd359ea4618d	Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Coprobacillaceae;Thomasclavelia;Thomasclavelia spiroformis	100.0
681c1740d5917dc84caacdd55ece7ca2	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sichuanensis	100.0
68252663fc30f2e938bcc8e1ef22524a	Bacteria;Bacillota;Clostridia;Eubacteriales;Christensenellaceae;Guopingia;Guopingia tenuis	92.653
682b1dbd2377e8f7988589a4645ab94f	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides finegoldii	100.0
683df371d9ad6681231fb3477d0d9da3	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruthenibacterium;Ruthenibacterium lactatiformans	97.976
6840e1dafe613d48ad113b6c81bee1dc	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Papillibacter;Papillibacter cinnamivorans	92.727
68494f948496cc47cf718e8c536ca3f1	Bacteria;Bacillota;Clostridia;Eubacteriales;Christensenellaceae;Gehongia;Gehongia tenuis	90.323
6851a4ee264b56be2fff4686ce269907	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Anaerobutyricum;Anaerobutyricum hallii	98.419
6858af7484ad9703061229f1a1088cd3	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ructibacterium;Ructibacterium gallinarum	91.968
6859677e4bf60af0013b6a3099d66f2b	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Petroclostridium;Petroclostridium xylanilyticum	91.498
687fe7c4fba12d4d5a0b0f3a85e85bcb	Bacteria;Bacillota;Bacillota_unclassfied;Bacillota_unclassfied;Bacillota_unclassfied;Negativibacillus;Negativibacillus massiliensis	97.561
68871ca71b9f5b833415d7782b2b3f4d	Bacteria;Bacillota;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Zhenpiania;Zhenpiania hominis	99.592
6888b7d59c184e47ae592b741d778851	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus parasanguinis	99.598
6894f3300a7e883c5eee5234bb02ab93	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Fusicatenibacter;Fusicatenibacter saccharivorans	93.496
68a69992137391e999be066be870c02c	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola vulgatus	100.0
68d79c3035521e82b504b081a197d2ed	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Vescimonas;Vescimonas coprocola	100.0
68de0ac8623297a4a614265b1c2aae57	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Faecalicatena;Faecalicatena contorta	96.371
68e48ae4baaeba131365f3277ca73e55	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcoides;Ruminococcoides bili	96.414
68fcbc536ed53ce528ced91a74a16482	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Mageeibacillus;Mageeibacillus indolicus	91.566
6903e1db4e2d4caf4538b22f17be1c78	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia;Roseburia lenta	96.825
690d8509488b9a6f130d9ee3d05d812d	Bacteria;Bacillota;Clostridia;Eubacteriales;Eubacteriales_unclassfied;Gemmiger;Gemmiger gallinarum	97.959
69179c4a6011d0c9d30036cf18626520	Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter dispersus	100.0
6926d0649306ee3f0405faef6302c1cd	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Blautia;Blautia stercoris	95.528
6928971040e6116b9a3f5c9c9bf41adb	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides humanifaecis	100.0
692e83fde8cbf35021b6523c0c808615	Bacteria;Verrucomicrobiota;Opitutae;Puniceicoccales;Cerasicoccaceae;Ruficoccus;Ruficoccus amylovorans	93.782
69310a7cff9f6b902cdfd08243784ace	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Hominisplanchenecus;Hominisplanchenecus faecis	96.443
6939aed8ad62503b096fbc56c2f194bb	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Blautia;Blautia obeum	97.177
6939d031977873398037eac9d2870389	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Fusicatenibacter;Fusicatenibacter saccharivorans	97.581
6939fdfb3e489da43452a1329feaf59b	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus thermophilus	99.598
6941dc765470e1811ebfb1227500b15d	Bacteria;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis	100.0
69464426f2532e7b964c5f4629dda389	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Waltera;Waltera intestinalis	99.194
6946e0380092dea179b2b27abe121890	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Lachnospira;Lachnospira eligens	95.582
694e41af629facf53ec11657ba7232f1	Bacteria;Bacillota;Negativicutes;Selenomonadales;Sporomusaceae;Sporomusa;Sporomusa malonica	88.8
695426fa1ba198024bc5ab6a5150f0af	Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Longibaculum;Longibaculum muris	100.0
6963715990ef1bf9880693a79dde63ba	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii	98.745
6966df42cb3d2cca9a608858546b283a	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Solibaculum;Solibaculum mannosilyticum	96.787
6968f2e6adce0e3a52147c4119855ed7	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Anaerostipes;Anaerostipes hadrus	99.429
698c0199aff19d7bce2003b370afef5b	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Fournierella;Fournierella massiliensis	95.257
69918a301bbbe227331110dc6c73716e	Bacteria;Bacillota;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Lentihominibacter;Lentihominibacter faecis	97.551
69a11f927915e2a3ba1f7b9c84486527	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella;Parasutterella excrementihominis	100.0
69b90707f6f3da7941026fbe6a1597ce	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Jingyaoa;Jingyaoa shaoxingensis	95.257
69bfcca8b5f6b13066546d3c0198e9d6	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia;Roseburia inulinivorans	100.0
69c3e55854ec913a008838dc90d20da2	Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Faecalibacillus;Faecalibacillus intestinalis	100.0
69c7bbf09ccd9acc5087f3430f4763ce	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Lachnoclostridium;Lachnoclostridium edouardi	97.984
69d19166ebc6f2e024cca03346e6c388	Bacteria;Bacillota;Clostridia;Eubacteriales;Peptostreptococcaceae;Terrisporobacter;Terrisporobacter mayombei	98.795
69d744cfba4c627ef33278d352d85e40	Bacteria;Cyanobacteriota;Cyanophyceae;Pseudanabaenales;Leptolyngbyaceae;Kovacikia;Kovacikia muscicola	91.235
69e216fd11eca9993f4c3c852b4b08a6	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Blautia;Blautia intestinalis	99.194
69e81dca14be389f91653a560fc7562c	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides merdae	100.0
69f861981e8913806e16b109defd2078	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Coprococcus;Coprococcus eutactus	97.581
6a05227c84c7df8d842974fd0e300939	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Caproicibacterium;Caproicibacterium lactatifermentans	98.406
6a10dced58af0113c6e39b537245a97f	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus acidophilus	99.598
6a149aa027e06aae5bc268d7c6e96e61	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia;Roseburia porci	95.565
6a1712c74c6114708f9852557b37feb6	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Faecalimonas;Faecalimonas umbilicata	97.581
6a2fbe87238bdaed576fd0ea001e5f7a	Bacteria;Bacillota;Clostridia;Eubacteriales;Christensenellaceae;Luoshenia;Luoshenia tenuis	89.919
6a5093206b43429d2cc4ceb6d085ccab	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;Barnesiella viscericola	95.902
6a6ba14569811a62d24b5633b28196ec	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Blautia;Blautia obeum	97.581
6a7a6fed3a850c6bab631c438c0556c4	Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Glutamicibacter;Glutamicibacter halophytocola	100.0
6a7dd3feb6a51d1d83dde9b19512f90d	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Butyricicoccus;Butyricicoccus faecihominis	95.984
6a8425a3e89eb8081edcb01f4b8bf92d	Bacteria;Bacillota;Bacillota_unclassfied;Bacillota_unclassfied;Bacillota_unclassfied;Capillibacterium;Capillibacterium thermochitinicola	87.795
6a8fb4f9531a93ea5b4d430915c4f7b1	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas pokkalii	100.0
6a90057b6e7a186c4d4e8974cd089f3f	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;Enterocloster bolteae	98.419
6abc846d98be7ab1b839745fde51d522	Bacteria;Bacillota;Clostridia;Eubacteriales;Eubacteriales_unclassfied;Gemmiger;Gemmiger gallinarum	97.571
6acfe69f470ceebec0cce442b1190fa9	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Pseudoruminococcus;Pseudoruminococcus massiliensis	100.0
6acff832651f1e0e41add6c04905bb04	Bacteria;Bacillota;Clostridia;Eubacteriales;Christensenellaceae;Luoshenia;Luoshenia tenuis	90.4
6ad080b629a31036aceab650bf126b1e	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Anaerotignum;Anaerotignum faecicola	93.089
6ae53555a7e7f8a2654b9b5a15caeebd	Bacteria;Bacillota;Clostridia;Eubacteriales;Desulfitobacteriaceae;Desulfosporosinus;Desulfosporosinus orientis	92.43
6af6ac1420fe044e24359eef15c3cda2	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium butyricigenerans	99.429
6b1064446689e71b562f231b4d876dbb	Bacteria;Bacillota;Clostridia;Eubacteriales;Peptostreptococcaceae;Paeniclostridium;[Eubacterium] tenue	97.189
6b1891ca93956825c605d16888b3f0ad	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;Enterocloster lavalensis	98.387
6b4e8abeae5bccaafba1f3b8910fed72	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Anaerosacchariphilus;Anaerosacchariphilus polymeriproducens	96.371
6b4fc2d0588676a8033d96f4fadf55a9	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium longum	99.605
6b5b734e3bf9d4b087a3b8e4953a764f	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Latilactobacillus;Latilactobacillus sakei	96.386
6b5c5532185593c41966b2173ea9df1c	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;Enterocloster asparagiformis	100.0
6b61c95e8031c0d66659dd5c6cbc23dc	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Blautia;Blautia faecis	100.0
6b74b9eef47ca3fb0df17ae34bc88ca8	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Sporobacterium;Sporobacterium olearium	93.6
6b861b073aefd57927ceac668da9cc4c	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Geosporobacter;Geosporobacter ferrireducens	87.352
6b879badcfd74068fa9d43c7ed29c420	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Lachnoanaerobaculum;Lachnoanaerobaculum gingivalis	100.0
6b8bdfb1b8f85e02d77b180b88ffd087	Bacteria;Bacillota;Clostridia;Eubacteriales;Christensenellaceae;Luoshenia;Luoshenia tenuis	89.157
6b8cfe9036053dedcfe30695b90e0832	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Catonella;Catonella massiliensis	98.413
6ba4744199d506d45c90b55634fc513c	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides zhangwenhongii	99.429
6ba98911efd5b1fa1cbba9f869562cce	Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae;Cloacibacillus;Cloacibacillus evryensis	100.0
6bac332dc03eeaaa4295f7e38b9a9d0e	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia;Roseburia inulinivorans	95.161
6bb5c9f70f1435cf66c80a098c28ef06	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola coprocola	100.0
6bb63297b914f876da3f38eb14f08172	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium duncaniae	99.429
6bbd6464c31af382f43e2c52a0ec6a24	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Oscillospiraceae_unclassfied;[Clostridium] cellulosi	88.0
6bbff26a22040581ff0e24f9b5b40830	Bacteria;Bacillota;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus;Acidaminococcus intestini	100.0
6bd1ba29a38e083aa4192e1931288ddc	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter massiliensis	96.774
6bd3628f0879d387019bfea3c18aa185	Bacteria;Bacillota;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Emergencia;Emergencia timonensis	96.327
6be56cb61b722a77ee17820c63bc5ed9	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Blautia;Blautia obeum	93.548
6be9159335eaf8fa99434fec1f32d847	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter concisus	100.0
6beac380c172b1ef40ad9986e8082762	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Jingyaoa;Jingyaoa shaoxingensis	98.79
6bf61310e0bbe36e8b2119365d5c808d	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Jutongia;Jutongia huaianensis	97.992
6bf9544b6d217dbf93a13455d285de7f	Bacteria;Actinomycetota;Coriobacteriia;Eggerthellales;Eggerthellaceae;Raoultibacter;Raoultibacter timonensis	96.296
6c06b6134e297bd5a9d4b8776b81c480	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Kaistella;Kaistella soli	99.605
6c074262546485753306a9d076d53bba	Bacteria;Bacillota;Bacillota_unclassfied;Bacillota_unclassfied;Bacillota_unclassfied;Negativibacillus;Negativibacillus massiliensis	96.341
6c14a51d9d07c9c566fc9de55b0125b7	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium butyricigenerans	98.78
6c1a5c697b48fe4de0c89a0e7e8a18b9	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Flavonifractor;Flavonifractor plautii	99.602
6c1a7b07b4fc84300d1b2b962feddea3	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Coprococcus;Coprococcus catus	97.189
6c214767f61d5ec85c1bd66ad9c5f647	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia;Roseburia hominis	99.194
6c244cab83325fae5c89c2a2ed904d83	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter mori	99.194
6c324279c1fc2965e594486ac26b0548	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Coprococcus;Coprococcus eutactus	96.838
6c459c0b52bbf31af0e8d427805b51af	Bacteria;Actinomycetota;Coriobacteriia;Eggerthellales;Eggerthellaceae;Adlercreutzia;Adlercreutzia hattorii	98.76
6c498e82d6901c186bb78dae2dc15e99	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Blautia;Blautia stercoris	99.597
6c5450340fcc2a1506649c24d0725ae7	Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Coprobacillaceae;Thomasclavelia;Thomasclavelia spiroformis	100.0
6c5a554b3301c66b49be548564679797	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Blautia;Blautia wexlerae	98.795
6c5b70dc00d8537eafdc232ead829d0a	Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Faecalibacillus;Faecalibacillus intestinalis	98.755
6c60e58db2df81dc5f8e11dfe7bfac00	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Provencibacterium;Provencibacterium massiliense	99.595
6c64511519a99a307037320b7f6b97ca	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Caproicibacterium;Caproicibacterium lactatifermentans	95.618
6c6b8d3d68d9f561036141d3750e782b	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;[Ruminococcus] lactaris	100.0
6c783b1f874b6f46738b31c86a27db77	Bacteria;Bacillota;Clostridia;Eubacteriales;Christensenellaceae;Guopingia;Guopingia tenuis	92.308
6c84a9a33a4c9c5489d6b9048cbb47cd	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Hydrogenoanaerobacterium;Hydrogenoanaerobacterium saccharovorans	93.6
6c857383e8d3c7d473e24a3ec7bbce91	Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Catenisphaera;Catenisphaera adipataccumulans	95.0
6c87e3a722a2f4818bc81228cf4c24b5	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Jutongia;Jutongia huaianensis	99.197
6c96da445de7c55ab2b6d74f342c6f87	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Gorbachella;Gorbachella massiliensis	90.688
6c9775e2a31a811f6d42f46141395d34	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Agathobacter;Agathobacter rectalis	100.0
6ccfc1e7583774cda61a21d0c311fab1	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides finegoldii	99.174
6cd6a2f999d715fae6699950df2b3374	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Flavonifractor;Flavonifractor plautii	100.0
6cd96953fd2ba44c7d869140b2934e36	Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Faecalibacillus;Faecalibacillus intestinalis	98.755
6cf3b004d4f521889e42f9152429ecd8	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;Enterocloster citroniae	100.0
6cf69b1fb9fbfac3ea8152808b83dd56	Bacteria;Bacillota;Clostridia;Eubacteriales;Peptostreptococcaceae;Romboutsia;Romboutsia hominis	99.197
6d0201548baac167dffa1478e2425ccb	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella;Parasutterella excrementihominis	99.194
6d1669e1c1b69f2db709beab468575bd	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;[Pantoea] beijingensis	99.597
6d1eab8967063ba4cce901e38f7286d8	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium animalis	99.206
6d23b1a911e94074b127424a8fb2d5ad	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Anaerotignum;Anaerotignum lactatifermentans	98.819
6d2f040e19412329e08a9d323cbfdb52	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium butyricum	100.0
6d3a26f0dd143750beff057026ce106f	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Jutongia;Jutongia hominis	99.194
6d457a342e75ebb8cc6cd59a742953ba	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Oliverpabstia;Oliverpabstia intestinalis	94.8
6d738853f2413b01b2efb20131ab10b8	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;Ruminococcus bromii	98.4
6d7f932303cb8ce3b13ec6d15b25682e	Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera;Megasphaera massiliensis	100.0
6d7fa570b8b363b87df7ef602093fe4e	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium saudiense	100.0
6d84c5107b5cfc200907e86e98d9d29a	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Pseudoflavonifractor;Pseudoflavonifractor gallinarum	98.805
6d89cfc5181a1a6410cc8a9b538eba8b	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Hungatella;Hungatella hathewayi	100.0
6d914a702d3c71527cfb3484a6317810	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas;Butyricimonas phoceensis	100.0
6db169339ee5897780e713c44784d74a	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium transplantifaecale	87.352
6dccb55f5a2d8a49628960faf00e1904	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Caproicibacterium;Caproicibacterium lactatifermentans	96.787
6ddd05727437ca84a39b06ce25e1a91f	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Pseudoduganella;Pseudoduganella violaceinigra	97.189
6df052c4da17d8269d4cccd8789f90d3	Bacteria;Bacillota;Clostridia;Eubacteriales;Peptostreptococcaceae;Peptostreptococcus;Candidatus Peptostreptococcus massiliensis	100.0
6dfa9b6134d7d54fc23b41a1d87d57c1	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Anaerotruncus;Anaerotruncus rubiinfantis	99.184
6dfb118aa8b73ede1bdb71dedc23838c	Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Holdemanella;Holdemanella porci	99.605
6e0cbedcfb0271696c7ae2023bb6e7bf	Bacteria;Bacillota;Bacillota_unclassfied;Bacillota_unclassfied;Bacillota_unclassfied;Negativibacillus;Negativibacillus massiliensis	95.935
6e109f8bb698c763884e9c567e072561	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Caproicibacterium;Caproicibacterium lactatifermentans	94.024
6e116b7e10cd4080d84e948883aad93b	Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Massilimicrobiota;Massilimicrobiota timonensis	99.585
6e1b096bc75367f66ec8804b57f90258	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium longum	96.571
6e318e09e1f3ffa24b99066ecac62d8c	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium varium	99.429
6e31eea1b4a8026a7bfdc3dfecf82bb5	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Hominisplanchenecus;Hominisplanchenecus faecis	94.545
6e3685c1a2761ad777020b41539a2c13	Bacteria;Bdellovibrionota;Bacteriovoracia;Bacteriovoracales;Bacteriovoracaceae;Bacteriovorax;Bacteriovorax stolpii	93.281
6e3888bf8b245dfe49bdc2235dec7460	Bacteria;Mycoplasmatota;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;Spiroplasma taiwanense	100.0
6e39c1124a9d80af44f8e88ff45981ec	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis	100.0
6e4cc46d9b48bff87364430428b7cfee	Bacteria;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum	99.213
6e505fe06a8218f8e15899bac9d6ede0	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;[Ruminococcus] gnavus	98.413
6e530bbf7e0e618197695718cc117ac7	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella;Sutterella faecalis	97.391
6e57b32b545e72b802822e1554c70868	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Lachnoclostridium;Lachnoclostridium edouardi	97.628
6e65d41dbc73e498e5751495af35adf3	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Blautia;Blautia provencensis	99.209
6e71912a750e569294cbecabaf7c52a7	Bacteria;Bacillota;Tissierellia;Tissierellales;Tepidimicrobiaceae;Tepidimicrobium;Tepidimicrobium ferriphilum	85.887
6e71c3ab16703af505d525ecdd0d5582	Bacteria;Bacillota;Clostridia;Eubacteriales;Peptostreptococcaceae;Intestinibacter;Intestinibacter bartlettii	100.0
6e793a25f8038110ce60579c24e691bf	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Anaerostipes;Anaerostipes hadrus	98.79
6e7a715f67fdf3f247190d7418d4a99d	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia;Roseburia inulinivorans	98.79
6e7dcdec78c483cd8d6666e4eedccd4f	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Angelakisella;Angelakisella massiliensis	96.443
6e88bfdfe7d098a9cec826b551583c64	Bacteria;Bacillota;Bacillota_unclassfied;Bacillota_unclassfied;Bacillota_unclassfied;Capillibacterium;Capillibacterium thermochitinicola	88.189
6e8ec28be4f01a4c4617b7d7e5fd4d56	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Neglectibacter;Neglectibacter timonensis	98.394
6e97ea3d504e7efde5bbf7e0cb79473a	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Butyricicoccus;Butyricicoccus faecihominis	99.197
6e982dddd9eee673890303368b9a7e1a	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Hominisplanchenecus;Hominisplanchenecus faecis	99.597
